age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,id,contact_month,contact_year,previous_contact
,technician,MARRIED,university.degree,0,0,0,cellular,125,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-11-07,5e3fbd0c-3e96-4ee3-b38b-cb083441b8f0,11,2017,0
31.0,technician,MARRIED,professional.course,0,0,0,telephone,225,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-06-13,348050d9-3298-44cb-aed8-5a2abc5ec22b,6,2016,0
55.0,technician,MARRIED,professional.course,0,1,0,cellular,160,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-03-14,359bfecf-6992-4de8-8c0e-d7c53bbb5f67,3,2019,0
,technician,MARRIED,university.degree,0,1,0,cellular,139,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-11-06,bdf58950-4965-4842-b931-eecba7d44167,11,2018,0
47.0,blue-collar,MARRIED,basic.9y,0,1,0,cellular,118,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-02-28,be40f855-e12b-4fff-9981-32fe4ac08cec,2,2015,0
36.0,admin.,MARRIED,university.degree,0,0,0,cellular,97,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-05-23,98b9eb8e-d0ba-45ca-a4e9-cdf71b0af5dc,5,2018,0
48.0,management,MARRIED,university.degree,0,1,0,cellular,127,3,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2016-08-17,08064d82-a01b-4790-96b8-9fa117ee345a,8,2016,0
29.0,technician,MARRIED,university.degree,0,0,0,cellular,391,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-02-26,db4bc374-1862-4640-9f04-44d04444eb0c,2,2017,0
46.0,blue-collar,MARRIED,basic.6y,0,1,0,cellular,143,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-12-21,b02ef1b8-c7a1-4cc3-9ff5-2b986fe454e8,12,2017,0
46.0,blue-collar,MARRIED,basic.6y,0,0,1,cellular,166,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-01-27,986f856b-abb3-45f8-836a-4f4ee72382ba,1,2016,0
,admin.,MARRIED,basic.9y,0,1,0,cellular,130,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2016-09-22,e9092271-f20d-4d26-b89d-d0d14e00ac3e,9,2016,0
,admin.,SINGLE,university.degree,0,1,1,cellular,398,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-07-08,ac49d2d0-a924-47dd-bcd1-30ed4f9ef97a,7,2015,0
33.0,technician,MARRIED,professional.course,0,1,0,cellular,276,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-07-16,370cd5e9-c15f-4cd6-a476-a5b9756118d5,7,2017,0
48.0,technician,SINGLE,university.degree,0,1,0,cellular,159,2,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2019-07-07,d2a5dbfa-46ae-4318-be19-81ff1a16f9ff,7,2019,0
33.0,technician,MARRIED,professional.course,0,1,0,cellular,452,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2017-05-15,93f85b7b-3358-4276-9610-3b99570bd026,5,2017,0
40.0,admin.,MARRIED,university.degree,0,0,0,cellular,73,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-07-25,9b1a17b3-2bc4-4663-9cf5-308f1a798686,7,2019,0
30.0,technician,SINGLE,professional.course,0,0,0,cellular,129,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-11-24,857e74e9-12ce-41a1-98e2-c7ef892943e0,11,2015,0
33.0,admin.,SINGLE,high.school,0,1,0,cellular,195,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-04-30,68340865-0c85-499c-adb8-c354042ebd70,4,2015,0
33.0,admin.,SINGLE,high.school,0,1,0,cellular,167,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-01-15,c675c8f0-b07e-4472-acdd-ac2c39be2198,1,2018,0
59.0,admin.,MARRIED,basic.4y,0,1,0,cellular,306,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2016-09-09,8a5fe46a-e232-42d4-8a7c-21f59b494479,9,2016,0
45.0,technician,SINGLE,university.degree,0,0,0,cellular,117,4,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2017-03-14,e7a430c4-4969-45c5-a801-b180c351bb11,3,2017,0
33.0,technician,DIVORCED,high.school,0,1,1,cellular,194,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-08-05,9c6ae9c5-3b3d-4c6f-b234-15a2e0322f64,8,2017,0
,management,MARRIED,university.degree,0,0,0,cellular,133,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-04-28,310b2fc7-1790-4fae-8753-4048b05ebb3f,4,2018,0
36.0,technician,MARRIED,university.degree,0,1,0,cellular,156,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-08-27,bf424f3e-17e5-4c30-8886-5d44072b201e,8,2017,0
50.0,technician,MARRIED,high.school,0,0,0,cellular,679,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-06-01,caeee242-8298-49e5-9bef-0284d65cdf59,6,2016,0
,admin.,MARRIED,university.degree,0,1,0,cellular,175,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-11-19,7198a2bf-0f1b-44b5-a9ed-8bb99e0e7385,11,2018,0
37.0,technician,MARRIED,high.school,0,0,0,cellular,190,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-06-04,59ce4986-1313-478d-9a34-a8878d992d9c,6,2017,0
58.0,technician,DIVORCED,professional.course,0,1,0,cellular,109,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-10-30,b8c9259b-35a8-417a-93c5-3200a0025cb7,10,2018,0
33.0,technician,MARRIED,professional.course,0,1,0,cellular,409,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2015-10-10,7e33afe9-1dc2-4cf7-a25c-c7b225a1c4bf,10,2015,0
30.0,self-employed,SINGLE,university.degree,0,1,0,cellular,176,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-05-13,4b611139-88f9-4292-abf4-1a0d8bed2d3e,5,2016,0
,services,MARRIED,basic.4y,0,1,0,cellular,122,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-02-27,4a34f79a-ef0c-4698-b6d6-da63d2cb42b4,2,2018,0
50.0,blue-collar,MARRIED,basic.4y,0,1,0,cellular,406,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-10-04,1f059031-d5ad-43a5-9834-af5c3cd233e2,10,2018,0
58.0,self-employed,MARRIED,university.degree,0,1,1,cellular,598,4,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-04-30,6231e638-a389-4aa8-ba49-4f21523951d9,4,2018,0
31.0,admin.,SINGLE,university.degree,0,0,1,cellular,92,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-05-22,11ddc322-ef29-4648-a185-9e49251a96c2,5,2016,0
30.0,admin.,MARRIED,university.degree,0,0,1,cellular,113,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-05-10,cdb41a8e-aa94-4038-bf4c-00e4fe33868e,5,2018,0
,blue-collar,MARRIED,basic.6y,0,1,1,cellular,222,2,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2019-10-22,bbbfd63c-fffb-48e6-94c3-262f5ccdd61c,10,2019,0
30.0,technician,SINGLE,high.school,0,1,0,cellular,183,13,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-11-11,9a23e538-ac6f-4592-a4f7-a1a7db09fffb,11,2018,0
31.0,admin.,DIVORCED,university.degree,0,1,0,cellular,90,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-12-09,a97c1e5a-4d99-4d22-86b6-3b2be91dc7b8,12,2017,0
34.0,technician,MARRIED,high.school,0,0,0,cellular,188,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-03-06,5afacd4f-6f39-4870-88f1-33766188f476,3,2018,0
33.0,admin.,SINGLE,university.degree,0,1,1,cellular,275,6,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-05-04,68eaa501-c661-4ba2-a5e7-135532833055,5,2017,0
32.0,admin.,SINGLE,university.degree,0,1,0,cellular,96,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-12-18,250f9b23-38bb-467a-a73d-b522d53c71a8,12,2017,0
41.0,admin.,MARRIED,university.degree,0,0,0,cellular,21,17,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-09-07,6c32a21e-de35-4a23-8eb0-7edc290b3e86,9,2015,0
52.0,admin.,MARRIED,high.school,0,1,0,cellular,163,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-04-15,cba6f7fe-c57b-4e65-b2ab-412ab5f0bc0a,4,2019,0
36.0,admin.,MARRIED,university.degree,0,0,0,cellular,28,13,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2019-12-15,66cf24fb-dc31-4396-9958-43cb47ae8fb0,12,2019,0
35.0,entrepreneur,DIVORCED,professional.course,0,0,0,cellular,950,3,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,1,2018-12-11,e5661877-f8fd-4e78-ad40-2e234d59b9a3,12,2018,0
42.0,admin.,DIVORCED,university.degree,0,0,0,cellular,56,7,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-10-04,0d415833-039c-4a8e-8296-92b7039b948c,10,2019,0
,admin.,DIVORCED,university.degree,0,1,0,cellular,679,4,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-03-18,a73d6d57-3360-4ca8-8eee-e7cc44e7d62e,3,2015,0
38.0,technician,SINGLE,professional.course,0,1,0,cellular,99,4,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-01-20,e54d8a30-a440-43d8-a671-e6bc59e990fc,1,2015,0
32.0,technician,SINGLE,high.school,0,1,0,cellular,129,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-06-18,df699d3b-8a1b-4585-8757-62dc286eae84,6,2017,0
36.0,admin.,MARRIED,university.degree,0,1,0,cellular,120,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-01-07,d6452e39-1b42-4439-a231-172c9cb2e522,1,2015,0
36.0,admin.,SINGLE,university.degree,0,0,1,cellular,35,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-02-05,44b1f4c9-2460-4fe1-9d76-7d7ad1dca02e,2,2015,0
54.0,technician,MARRIED,professional.course,0,1,0,cellular,687,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,1,2015-04-09,49c21292-2996-40c5-8c54-672f88b88dd5,4,2015,0
36.0,admin.,SINGLE,university.degree,0,1,0,cellular,74,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-06-30,a78dae7f-5532-40c1-9943-9fbe0a8805f5,6,2015,0
42.0,technician,DIVORCED,professional.course,0,1,0,cellular,94,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-05-07,22e82bb4-fba0-424b-93c2-be9617827039,5,2018,0
32.0,technician,MARRIED,university.degree,0,0,0,cellular,224,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-11-19,0a453d29-a6f7-408a-8ce1-08d218668209,11,2019,0
,technician,MARRIED,university.degree,0,0,0,cellular,158,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-04-13,7733dee3-c881-45b5-aaa2-683755002e06,4,2017,0
47.0,admin.,MARRIED,high.school,0,1,0,cellular,292,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-10-08,1ba2362b-08f0-46f4-a1e4-51b1e18f966c,10,2016,0
46.0,admin.,MARRIED,university.degree,0,1,0,cellular,208,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-03-03,508caea3-a0f7-466b-8e68-edff3302d392,3,2017,0
37.0,self-employed,SINGLE,university.degree,0,1,0,cellular,121,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-07-21,7f3b1044-9d58-4a3d-80ea-f17028b8259a,7,2018,0
44.0,,MARRIED,,0,0,0,cellular,163,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-05-20,57853509-cf7b-40fc-92b0-6d79dcb0997b,5,2019,0
31.0,technician,MARRIED,high.school,0,1,0,cellular,155,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-03-02,2c224d65-7a0c-495d-b95b-44c0dd47cdbd,3,2015,0
49.0,services,SINGLE,professional.course,0,1,0,cellular,73,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-12-10,a75d0e53-ac3a-47a3-bbea-6ed313692d91,12,2016,0
52.0,admin.,MARRIED,university.degree,0,1,0,cellular,469,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-02-08,7060359e-552f-4579-9b1b-e3cdacbaff51,2,2016,0
59.0,blue-collar,MARRIED,basic.4y,0,1,0,cellular,115,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-01-17,4cd73329-93c4-4ec4-9303-e86ca559d306,1,2016,0
54.0,blue-collar,MARRIED,basic.4y,0,0,0,cellular,146,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-09-09,c02ed334-43d7-4109-9d22-e8e8b8af75ca,9,2015,0
33.0,technician,MARRIED,professional.course,0,0,0,cellular,1241,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-11-11,bd1d8024-8eec-44ed-982b-691aa74e025e,11,2019,0
54.0,blue-collar,MARRIED,basic.4y,0,0,1,cellular,299,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-05-24,f780a4a0-46ba-454e-9a01-432d3528fb7e,5,2016,0
30.0,admin.,SINGLE,university.degree,0,0,0,cellular,128,2,,0,NONEXISTENT,1.4,,-36.1,4.963,5228.1,0,2019-10-17,ca9315c1-6bbd-4da4-983f-54910b7bc9b9,10,2019,0
43.0,admin.,MARRIED,university.degree,0,0,1,cellular,209,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-07-06,8df97b70-32bd-4144-8b52-a72d7360135e,7,2019,0
43.0,admin.,MARRIED,university.degree,0,0,0,cellular,166,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-08-31,c9d9832b-c14c-44fb-a651-ee064223154a,8,2018,0
33.0,technician,SINGLE,university.degree,0,1,1,cellular,131,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-10-26,3bd6b9b3-a177-432b-ad4e-2c529a51589e,10,2018,0
58.0,retired,MARRIED,university.degree,0,0,0,cellular,587,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-05-11,765d65c1-8e66-40e3-b32a-984b5731ad47,5,2018,0
29.0,technician,SINGLE,university.degree,0,1,0,cellular,58,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-05-04,90df81e7-5818-4ea5-835f-61301e93e6da,5,2015,0
31.0,admin.,SINGLE,university.degree,0,1,0,cellular,191,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-02-15,7f274713-8a7e-4fa5-87d6-3e945951f732,2,2017,0
31.0,admin.,DIVORCED,university.degree,0,0,0,cellular,274,2,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2018-09-17,f184ebf1-4e09-4bfe-b7b4-9fce863f1760,9,2018,0
48.0,technician,MARRIED,high.school,0,1,1,cellular,126,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2016-01-06,5f81222e-cd8c-43df-af20-c897ce50c8d4,1,2016,0
48.0,technician,MARRIED,high.school,0,0,1,cellular,171,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-10-04,d50e80be-ab96-4a5d-b417-706ddbe1fb03,10,2016,0
34.0,admin.,MARRIED,university.degree,0,1,1,cellular,80,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-02-27,7c326e1d-a0a6-4ed5-ba50-35bde0eaf093,2,2017,0
41.0,technician,MARRIED,university.degree,0,1,0,cellular,95,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-04-08,3695e4e8-1748-4970-b84d-248c75659528,4,2016,0
34.0,admin.,MARRIED,university.degree,0,0,1,cellular,128,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-11-30,c516cad8-e8f1-49bd-ab7d-4befdcb24fb0,11,2015,0
47.0,services,MARRIED,basic.4y,0,1,1,cellular,220,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-01-11,636f94d0-628f-4fcb-b259-721933f791b9,1,2019,0
32.0,admin.,MARRIED,university.degree,0,1,0,cellular,168,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-06-04,f4401f06-7c08-4824-99ed-56651fb6c5e4,6,2015,0
29.0,admin.,SINGLE,university.degree,0,0,1,cellular,360,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2015-02-12,513017d2-986a-4e72-b976-6b474f971de9,2,2015,0
48.0,technician,MARRIED,professional.course,1,0,0,cellular,66,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-12-14,3a48bd5f-9c6f-4ebc-ba8d-ab79a142a137,12,2015,0
48.0,technician,MARRIED,professional.course,1,1,0,cellular,133,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-09-05,24897023-f06b-4c57-b445-c91675846025,9,2019,0
52.0,technician,DIVORCED,professional.course,0,1,0,cellular,12,10,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-04-15,f9dbe3dd-a3c7-4e5a-92e2-41f7c4fd0629,4,2019,0
49.0,admin.,MARRIED,high.school,0,1,1,cellular,120,4,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2015-02-28,305603f0-cc25-41ef-9fc7-7bdc30fb69d7,2,2015,0
,unemployed,SINGLE,professional.course,0,1,1,telephone,69,1,,0,NONEXISTENT,1.4,,-36.1,4.963,5228.1,0,2016-04-12,aa0ea249-e16a-4a3f-98a1-223a1fbac544,4,2016,0
40.0,admin.,MARRIED,high.school,0,0,0,cellular,119,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2017-03-12,cef54f0c-6da6-4b49-ae9d-37d54b13102d,3,2017,0
59.0,blue-collar,MARRIED,basic.4y,0,1,0,cellular,258,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2018-10-20,306425a0-7f75-4320-bb59-d0aedbc68983,10,2018,0
40.0,admin.,MARRIED,high.school,0,1,0,cellular,195,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2019-08-16,08d3c945-0396-4f27-9f92-8a21fef415c3,8,2019,0
32.0,technician,SINGLE,university.degree,0,0,0,cellular,696,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-06-06,5771f8ff-4f7c-4bee-932f-bf7733d1e722,6,2017,0
54.0,admin.,MARRIED,university.degree,0,0,0,cellular,434,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-06-07,1ce5e848-1063-462d-b9e9-c763afd6eba8,6,2015,0
40.0,admin.,MARRIED,high.school,0,1,0,cellular,105,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2019-02-14,b462949f-6f88-452c-9b23-b2c34a86cdc3,2,2019,0
40.0,admin.,MARRIED,high.school,0,1,1,cellular,172,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-12-10,7a92b147-6670-4a2d-8f03-e4ff1cf2f871,12,2017,0
30.0,admin.,MARRIED,university.degree,0,1,0,cellular,387,5,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-09-16,56794e08-17aa-42f4-b85f-92b4fb7039e0,9,2015,0
32.0,management,MARRIED,university.degree,0,1,0,cellular,377,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-09-07,523f1843-45bd-4a35-84f5-97c8d1498a7b,9,2018,0
32.0,admin.,SINGLE,high.school,0,0,0,cellular,243,4,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-11-21,8b120506-76cb-41ed-abd8-286b223e0125,11,2017,0
49.0,blue-collar,MARRIED,basic.9y,0,1,0,cellular,60,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-08-15,8b81b055-1093-43ad-9d4d-3c172177b9a4,8,2017,0
31.0,unemployed,MARRIED,university.degree,0,0,0,cellular,91,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2016-02-23,0b24065e-fc64-4249-bcfa-a931f49a31f4,2,2016,0
31.0,unemployed,MARRIED,university.degree,0,1,0,cellular,103,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-12-22,e75678c3-7eae-49de-b65c-13324e7bfd01,12,2016,0
49.0,blue-collar,MARRIED,basic.9y,0,0,0,cellular,281,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-04-15,08c2e7bc-8d8d-4f3b-8868-401356edb0ea,4,2018,0
40.0,management,MARRIED,university.degree,0,1,0,cellular,110,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-01-13,20080879-30cb-45b7-8503-8c3027e39f97,1,2018,0
47.0,unemployed,MARRIED,professional.course,0,1,1,cellular,100,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-12-25,e9df09d2-ddbb-47e5-b819-17f9f291f3c7,12,2019,0
30.0,technician,MARRIED,professional.course,0,1,0,cellular,111,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-02-19,5cc7edaa-a95b-4411-98fe-13f0d34c8ce5,2,2018,0
49.0,,MARRIED,high.school,0,0,1,cellular,144,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-06-04,2837230e-df5f-4e63-99f2-df3aac041932,6,2017,0
,technician,MARRIED,professional.course,0,1,0,cellular,205,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-09-28,e84dbbda-fd15-426a-85ff-6a1b0985f121,9,2015,0
45.0,blue-collar,MARRIED,basic.4y,0,1,0,cellular,528,7,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2017-01-30,476f0392-0618-4b09-aea9-f0997e05d442,1,2017,0
59.0,admin.,MARRIED,basic.4y,0,1,1,cellular,292,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-02-03,af79f622-1229-4a59-821c-590edd276a01,2,2017,0
33.0,technician,SINGLE,university.degree,0,1,0,cellular,116,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-12-23,c16f4c5b-70f4-4b8f-bd1e-ae6a6d7c5474,12,2015,0
33.0,technician,MARRIED,professional.course,0,0,0,cellular,120,3,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2017-11-16,d24d62f0-0543-4a63-97b9-4fd1141b7ac2,11,2017,0
,blue-collar,DIVORCED,basic.9y,0,0,0,cellular,102,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-08-08,cdf4f4c4-f53d-4584-b0a0-5a09e62e3519,8,2019,0
30.0,technician,MARRIED,high.school,0,1,1,cellular,92,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-01-10,27e8d5b2-118c-48f6-a14f-9b6dc0432c55,1,2017,0
,technician,MARRIED,high.school,0,1,0,cellular,108,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2015-12-18,06b3cbe9-7d45-4aed-89e6-bec50094f993,12,2015,0
30.0,technician,MARRIED,high.school,0,1,0,cellular,124,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2017-01-15,46e5541a-b7cd-4539-82d5-8fc84350d2e8,1,2017,0
30.0,technician,MARRIED,high.school,0,0,0,cellular,142,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-07-29,8f9590d5-6a37-46e2-acdc-58724cba78f1,7,2018,0
30.0,technician,MARRIED,high.school,0,0,0,cellular,79,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-06-09,9ac753ee-a8e2-48a3-9581-91c7c6f0afd7,6,2019,0
30.0,technician,MARRIED,high.school,0,0,0,cellular,41,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-06-17,289a1cdd-b749-4e08-a80a-dc9dae67e72d,6,2019,0
33.0,technician,MARRIED,university.degree,0,1,0,cellular,153,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2015-11-25,c4e6600a-0740-4114-9fb1-2c7c814dd817,11,2015,0
31.0,management,MARRIED,university.degree,0,0,0,cellular,551,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2018-08-16,27d8cc0c-d456-4642-b587-14784a06a9c7,8,2018,0
50.0,blue-collar,MARRIED,basic.4y,0,1,0,cellular,98,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-07-03,251a465d-7ffe-4277-9f83-9aac9aeb5063,7,2019,0
54.0,management,MARRIED,university.degree,0,0,0,cellular,97,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2019-06-22,4f5cf525-c443-4e8e-9913-a708e0147869,6,2019,0
36.0,admin.,MARRIED,university.degree,0,1,0,cellular,181,3,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2016-05-20,85ca7f33-57c9-417e-afe0-4a1dcf98d309,5,2016,0
37.0,technician,MARRIED,professional.course,0,0,0,cellular,386,1,,0,NONEXISTENT,1.4,93.444,-36.1,,5228.1,0,2017-11-05,117da363-4dad-40d2-9077-7a5240e20c55,11,2017,0
31.0,self-employed,MARRIED,university.degree,0,0,0,cellular,135,5,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2019-03-31,24201c50-41af-4b66-a7fc-37148a8d3f91,3,2019,0
35.0,technician,MARRIED,professional.course,0,0,0,cellular,349,2,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-07-13,4a67c68b-090d-4a14-b977-a72ba225084c,7,2017,0
,admin.,SINGLE,university.degree,0,0,1,cellular,358,1,,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,0,2017-08-26,acc837a6-0f29-4fed-8d84-a30062f55396,8,2017,0
